Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
3.99295E-4,48.513632695,0.538745887,0.082328317,0.375,0
4.00488E-4,48.753660805,0.539487404,0.08173029,0.375,0
4.03186E-4,49.035030603,0.541154806,0.081032592,0.375,0
4.04646E-4,49.277483855,0.542052153,0.080434566,0.375,0
4.05942E-4,49.520701276,0.542845914,0.079836539,0.375,0
4.07401E-4,49.764623999,0.543736303,0.079238513,0.375,0
4.09053E-4,50.009597758,0.544740227,0.078640486,0.375,0
4.10721E-4,50.255608746,0.545748865,0.07804246,0.375,0
4.11823E-4,50.502587507,0.546413046,0.077444433,0.375,0
4.13397E-4,50.791333545,0.547358374,0.076746736,0.375,0
4.15508E-4,51.040045063,0.548620418,0.076148709,0.375,0
4.17756E-4,51.290207794,0.549956191,0.075550683,0.375,0
4.18467E-4,51.541101963,0.550376598,0.074952656,0.375,0
4.19901E-4,51.750917925,0.551223206,0.074454301,0.375,0
4.21376E-4,52.003268787,0.552090304,0.073856274,0.375,0
4.23479E-4,52.256671572,0.553321109,0.073258248,0.375,0
4.2488E-4,52.511377243,0.55413746,0.072660221,0.375,0
4.26665E-4,52.76680662,0.555173076,0.072062195,0.375,0
4.28041E-4,53.023257298,0.555968082,0.071464168,0.375,0
4.29253E-4,53.280527408,0.556665707,0.070866142,0.375,0
4.30392E-4,53.538661344,0.557319767,0.070268115,0.375,0
4.31982E-4,53.754318095,0.558229173,0.06976976,0.375,0
4.33615E-4,54.014031479,0.559159553,0.069171733,0.375,0
4.35489E-4,54.274731282,0.560222478,0.068573707,0.375,0
4.36871E-4,54.536471162,0.56100298,0.06797568,0.375,0
4.3944E-4,54.755496445,0.562446513,0.067477325,0.375,0
4.41526E-4,55.020017249,0.563611451,0.066879298,0.375,0
4.43308E-4,55.285621314,0.564601988,0.066281272,0.375,0
4.43991E-4,55.507495597,0.564980583,0.065782916,0.375,0
4.47799E-4,55.775490522,0.567077941,0.06518489,0.375,0
4.49661E-4,56.044898082,0.568096354,0.064586863,0.375,0
4.50677E-4,56.269982502,0.568650177,0.064088508,0.375,0
4.54737E-4,56.541602055,0.570848478,0.063490481,0.375,0
4.56064E-4,56.769246553,0.571562612,0.062992126,0.375,0
4.58286E-4,57.04359621,0.572752179,0.062394099,0.375,0
4.59912E-4,57.273169539,0.573618853,0.061895744,0.421875,0
4.62089E-4,57.503662841,0.574773426,0.061397389,0.421875,0
4.63385E-4,57.78133608,0.575457587,0.060799362,0.421875,0
4.64508E-4,58.013479648,0.576048599,0.060301007,0.421875,0
4.65505E-4,58.292570453,0.576572156,0.05970298,0.421875,0
4.67349E-4,58.525699562,0.577537196,0.059204625,0.421875,0
4.70467E-4,58.760353684,0.579158851,0.058706269,0.421875,0
4.7196E-4,59.043301423,0.579930628,0.058108243,0.421875,0
4.74765E-4,59.279935013,0.581373894,0.057609887,0.421875,0
4.75981E-4,59.517717618,0.581996288,0.057111532,0.421875,0
