variable,x,y
bio1_unc,-8.643199999999979,2.922485577983025E-7
bio1_unc,-7.692799999999977,3.146336098325264E-7
bio1_unc,-6.742399999999975,3.386830371709948E-7
bio1_unc,-5.792000000000002,3.6451672258408507E-7
bio1_unc,-4.841599999999971,3.922627627162001E-7
bio1_unc,-3.8911999999999694,4.2205820705021324E-7
bio1_unc,-2.940799999999996,4.5404954107652884E-7
bio1_unc,-1.990399999999994,4.883933684141084E-7
bio1_unc,-1.039999999999992,5.252571213532065E-7
bio1_unc,-0.08959999999996171,5.648196292895591E-7
bio1_unc,0.8608000000000118,6.072719429539575E-7
bio1_unc,1.8112000000000137,6.528182439069496E-7
bio1_unc,2.7616000000000156,7.016766403467045E-7
bio1_unc,3.7120000000000175,7.540799060734571E-7
bio1_unc,4.662400000000019,8.102767310447234E-7
bio1_unc,5.612800000000021,8.705325171831646E-7
bio1_unc,6.563200000000023,9.351306289318018E-7
bio1_unc,7.513600000000025,1.0043733027487178E-6
bio1_unc,8.463999999999999,1.0785832955662045E-6
bio1_unc,9.414400000000029,1.1581048511288827E-6
bio1_unc,10.36480000000003,1.2433050642357557E-6
bio1_unc,11.315200000000004,1.3345754723559367E-6
bio1_unc,12.265600000000006,1.4323337609312148E-6
bio1_unc,13.216000000000037,1.5370250139312702E-6
bio1_unc,14.166400000000039,1.6491239875904284E-6
bio1_unc,15.116800000000012,1.7691363609628752E-6
bio1_unc,16.067200000000014,1.897601009659411E-6
bio1_unc,17.017600000000016,2.035092393271043E-6
bio1_unc,17.968000000000046,2.1822227154189022E-6
bio1_unc,18.91840000000002,2.339642833248945E-6
bio1_unc,19.86880000000002,2.5080471459659748E-6
bio1_unc,20.819200000000023,2.688175072762533E-6
bio1_unc,21.769600000000025,2.8808121896872763E-6
bio1_unc,22.720000000000027,3.0867963687342126E-6
bio1_unc,23.67040000000003,3.307019142084755E-6
bio1_unc,24.62080000000003,3.5424277484708E-6
bio1_unc,25.571200000000005,3.79403149963764E-6
bio1_unc,26.521600000000007,4.062903826707043E-6
bio1_unc,27.472000000000037,4.350185463408707E-6
bio1_unc,28.42240000000004,4.657089448301122E-6
bio1_unc,29.372800000000012,4.984907263860805E-6
bio1_unc,30.323200000000014,5.335009063855978E-6
bio1_unc,31.273600000000016,5.708853223040933E-6
bio1_unc,32.224000000000046,6.1079886108927894E-6
bio1_unc,33.17440000000002,6.534061412821757E-6
bio1_unc,34.12480000000002,6.988820132391993E-6
bio1_unc,35.075200000000024,7.474119229300413E-6
bio1_unc,36.025600000000026,7.99193458078662E-6
bio1_unc,36.97600000000003,8.544358024664689E-6
bio1_unc,37.92640000000003,9.13360963750165E-6
bio1_unc,38.87680000000003,9.762054105522111E-6
bio1_unc,39.827200000000005,1.0432192539155949E-5
bio1_unc,40.77760000000001,1.1146678843942937E-5
bio1_unc,41.72800000000004,1.1908336091437377E-5
bio1_unc,42.67840000000004,1.272014924325049E-5
bio1_unc,43.62880000000001,1.3585294254880864E-5
bio1_unc,44.579200000000014,1.4507130799756851E-5
bio1_unc,45.529600000000016,1.5489216821151786E-5
bio1_unc,46.48000000000005,1.6535341273993254E-5
