Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.32546E-4,20.758636406,0.418819727,0.181120415,0.203125,0
2.34557E-4,21.015703603,0.420916898,0.180023923,0.203125,0
2.37894E-4,21.252069932,0.424363825,0.179027113,0.203125,0
2.40771E-4,21.515417615,0.427302662,0.177930622,0.203125,0
2.43131E-4,21.757725993,0.429692061,0.176933812,0.234375,0
2.44993E-4,22.001818389,0.431562245,0.175937002,0.234375,0
2.48025E-4,22.273358491,0.434582371,0.17484051,0.25,0
2.50096E-4,22.522825046,0.436626811,0.1738437,0.25,0
2.51093E-4,22.773450414,0.437605394,0.17284689,0.25,0
2.52754E-4,23.000462444,0.439229018,0.171949761,0.25,0
2.54826E-4,23.25432056,0.441240933,0.170952951,0.25,0
2.56763E-4,23.510216,0.44310876,0.16995614,0.25,0
2.60222E-4,23.769104899,0.446412573,0.16895933,0.25,0
2.62053E-4,24.003960102,0.448145925,0.168062201,0.25,0
2.64383E-4,24.26730639,0.450336214,0.167065391,0.25,0
2.65337E-4,24.532514978,0.451228223,0.166068581,0.3125,0
2.67193E-4,24.798715613,0.452954931,0.16507177,0.3125,0
2.68999E-4,25.013304746,0.454624286,0.164274322,0.3125,0
2.70966E-4,25.256538282,0.456431516,0.163377193,0.3125,0
2.74768E-4,25.502468077,0.459890286,0.162480064,0.3125,0
2.76721E-4,25.750849109,0.461650834,0.161582935,0.3125,0
2.78539E-4,26.000897807,0.463278473,0.160685805,0.3125,0
2.80137E-4,26.25264826,0.4647012,0.159788676,0.3125,0
2.8155E-4,26.505273134,0.465953153,0.158891547,0.359375,0
2.8435E-4,26.759878224,0.468416048,0.157994418,0.359375,0
2.8544E-4,27.016369342,0.469368535,0.157097289,0.359375,0
2.87271E-4,27.274149345,0.470961742,0.156200159,0.359375,0
2.89683E-4,27.533961675,0.473045211,0.15530303,0.359375,0
2.91478E-4,27.76652339,0.474585597,0.154505582,0.359375,0
2.93227E-4,28.000256864,0.476077327,0.153708134,0.359375,0
2.94861E-4,28.264849178,0.477464009,0.152811005,0.359375,0
2.9632E-4,28.501296285,0.478695277,0.152013557,0.359375,0
2.97935E-4,28.769009083,0.480052081,0.151116427,0.359375,0
3.00399E-4,29.008499457,0.482107903,0.150318979,0.359375,0
3.02819E-4,29.279811979,0.484111957,0.14942185,0.359375,0
3.04756E-4,29.523047164,0.485704201,0.148624402,0.359375,0
3.06612E-4,29.767768644,0.4872214,0.147826954,0.359375,0
3.08492E-4,30.01369978,0.488748265,0.147029506,0.359375,0
3.09233E-4,30.260803854,0.489347559,0.146232057,0.375,0
3.12114E-4,30.509861273,0.491665471,0.145434609,0.375,0
3.13613E-4,30.760116683,0.492862935,0.144637161,0.375,0
3.1534E-4,31.011852985,0.494235839,0.143839713,0.390625,0
3.17955E-4,31.265218103,0.496300315,0.143042265,0.390625,0
3.20581E-4,31.520829059,0.498356008,0.142244817,0.390625,0
3.22369E-4,31.777912692,0.499746903,0.141447368,0.390625,0
3.23861E-4,32.004261371,0.500901482,0.140749601,0.390625,0
3.26289E-4,32.264469666,0.502768468,0.139952153,0.390625,0
3.27605E-4,32.526124888,0.503774389,0.139154705,0.390625,0
3.29061E-4,32.755769688,0.504883123,0.138456938,0.390625,0
3.30618E-4,33.01961297,0.506062897,0.13765949,0.390625,0
3.33219E-4,33.252009443,0.50802179,0.136961722,0.390625,0
3.34956E-4,33.519170554,0.509320889,0.136164274,0.390625,0
3.36696E-4,33.754252369,0.510616205,0.135466507,0.390625,0
3.37472E-4,34.024057725,0.511191226,0.134669059,0.390625,0
3.3933E-4,34.261292361,0.512563304,0.133971292,0.390625,0
3.42588E-4,34.534095397,0.514950498,0.133173844,0.390625,0
3.45679E-4,34.774894934,0.517193022,0.132476077,0.390625,0
3.46941E-4,35.017269532,0.518103585,0.131778309,0.390625,0
3.48742E-4,35.260913707,0.519396108,0.131080542,0.390625,0
3.49663E-4,35.505329909,0.520053984,0.130382775,0.390625,0
3.52662E-4,35.751170809,0.522185669,0.129685008,0.390625,0
3.54183E-4,36.033736726,0.523259379,0.12888756,0.390625,0
3.55057E-4,36.282069063,0.523873896,0.128189793,0.390625,0
3.56926E-4,36.531524031,0.525183222,0.127492026,0.390625,0
3.59538E-4,36.782220868,0.527001013,0.126794258,0.390625,0
3.61303E-4,37.034618117,0.528221986,0.126096491,0.390625,0
3.62139E-4,37.251610201,0.52879784,0.125498405,0.390625,0
3.63037E-4,37.505391558,0.52941451,0.124800638,0.390625,0
3.63836E-4,37.796172658,0.529962358,0.12400319,0.390625,0
3.65742E-4,38.015333562,0.531263534,0.123405104,0.390625,0
3.68557E-4,38.272607606,0.533172422,0.122707337,0.40625,0
3.69886E-4,38.531297644,0.534068314,0.122009569,0.4375,0
3.71765E-4,38.75360332,0.535329331,0.121411483,0.4375,0
3.75794E-4,39.05327151,0.53800915,0.120614035,0.4375,0
3.76414E-4,39.278975074,0.538419207,0.120015949,0.4375,0
3.79039E-4,39.505709683,0.540145763,0.119417863,0.4375,0
3.81277E-4,39.772118402,0.54160738,0.118720096,0.4375,0
3.83263E-4,40.001878278,0.542896852,0.11812201,0.4375,0
3.84543E-4,40.270690123,0.543724467,0.117424242,0.4375,0
3.87585E-4,40.502416743,0.54567875,0.116826156,0.4375,0
3.89587E-4,40.774595078,0.546955527,0.116128389,0.4375,0
3.91513E-4,41.008984933,0.548177451,0.115530303,0.4375,0
3.93431E-4,41.28386789,0.549387619,0.114832536,0.4375,0
3.94707E-4,41.520439327,0.550188688,0.11423445,0.4375,0
3.96551E-4,41.757865066,0.551342161,0.113636364,0.4375,0
3.97841E-4,42.036027356,0.552145147,0.112938596,0.4375,0
3.99763E-4,42.275574438,0.553336629,0.11234051,0.4375,0
4.02738E-4,42.516489433,0.555168836,0.111742424,0.453125,0
4.04145E-4,42.758752292,0.556029639,0.111144338,0.453125,0
4.07715E-4,43.002245784,0.558199352,0.110546252,0.453125,0
4.08449E-4,43.287938901,0.558643254,0.109848485,0.453125,0
4.09497E-4,43.533416017,0.55927499,0.109250399,0.453125,0
4.11468E-4,43.779793751,0.560458065,0.108652313,0.453125,0
4.12802E-4,44.027180614,0.561255178,0.108054226,0.453125,0
4.13178E-4,44.274972426,0.561479215,0.10745614,0.46875,0
4.14252E-4,44.523372382,0.562118643,0.106858054,0.46875,0
4.15757E-4,44.772309759,0.56301091,0.106259968,0.484375,0
4.16632E-4,45.022136129,0.56352831,0.105661882,0.484375,0
4.17586E-4,45.272372276,0.564090622,0.105063796,0.484375,0
4.18908E-4,45.523165319,0.564867495,0.10446571,0.484375,0
4.20116E-4,45.775062431,0.565575607,0.103767943,0.484375,0
4.2433E-4,46.028701759,0.568025814,0.103269537,0.53125,0
4.25975E-4,46.283860131,0.56897526,0.102671451,0.53125,0
4.28741E-4,46.540505655,0.570561452,0.102073365,0.53125,0
4.29392E-4,46.755022147,0.570933258,0.10157496,0.53125,0
4.31819E-4,47.013568535,0.572313586,0.100976874,0.53125,0
4.32469E-4,47.272917433,0.572681732,0.100378788,0.53125,0
4.3362E-4,47.532857641,0.573331879,0.099780702,0.53125,0
4.35188E-4,47.79346894,0.574214661,0.099182616,0.53125,0
4.36555E-4,48.01145961,0.574981454,0.098684211,0.53125,0
4.37756E-4,48.273709633,0.575652398,0.098086124,0.53125,0
4.38636E-4,48.536605356,0.576142944,0.097488038,0.53125,0
4.40303E-4,48.756486701,0.57706886,0.096989633,0.53125,0
4.42277E-4,49.021158276,0.5781605,0.096391547,0.53125,0
4.44015E-4,49.287157665,0.5791165,0.095793461,0.53125,0
4.4547E-4,49.509510966,0.579914073,0.095295056,0.53125,0
4.46508E-4,49.777036505,0.580480893,0.09469697,0.53125,0
4.47334E-4,50.000558153,0.580930633,0.094198565,0.53125,0
4.48752E-4,50.269458582,0.581701348,0.093600478,0.53125,0
4.50939E-4,50.539666024,0.58288381,0.093002392,0.53125,0
4.51287E-4,50.765237746,0.583071122,0.092503987,0.53125,0
4.52547E-4,51.036389673,0.583748964,0.091905901,0.53125,0
4.53991E-4,51.263075816,0.58452243,0.091407496,0.53125,0
4.55066E-4,51.581284152,0.585096849,0.090709729,0.53125,0
4.55532E-4,51.763416705,0.585345369,0.090311005,0.53125,0
4.57281E-4,52.037427939,0.586275091,0.089712919,0.546875,0
4.58038E-4,52.266371263,0.586676494,0.089214514,0.546875,0
4.59433E-4,52.541669584,0.58741367,0.088616427,0.546875,0
4.61029E-4,52.771850234,0.588253854,0.088118022,0.546875,0
4.6224E-4,53.002714584,0.588888764,0.087619617,0.546875,0
4.63571E-4,53.280542804,0.589584976,0.087021531,0.546875,0
4.6466E-4,53.512596251,0.590152377,0.086523126,0.546875,0
4.65898E-4,53.791810128,0.590795802,0.08592504,0.546875,0
4.66385E-4,54.024896994,0.591048671,0.085426635,0.546875,0
4.67363E-4,54.258275179,0.591554951,0.08492823,0.546875,0
4.69375E-4,54.53943709,0.592592049,0.084330144,0.546875,0
4.70172E-4,54.774418716,0.593001989,0.083831738,0.546875,0
4.71116E-4,55.00978336,0.593485613,0.083333333,0.546875,0
4.72738E-4,55.292902612,0.59431483,0.082735247,0.546875,0
4.7328E-4,55.529452525,0.594591209,0.082236842,0.546875,0
4.73669E-4,55.766197465,0.594788896,0.081738437,0.546875,0
4.74395E-4,56.003200315,0.595158285,0.081240032,0.546875,0
4.75805E-4,56.28822065,0.595872868,0.080641946,0.546875,0
4.76029E-4,56.526201386,0.595986238,0.080143541,0.546875,0
4.76791E-4,56.76436375,0.596371404,0.079645136,0.546875,0
4.77261E-4,57.002941691,0.596608679,0.07914673,0.546875,0
4.78025E-4,57.289651425,0.596993345,0.078548644,0.546875,0
4.79077E-4,57.528970175,0.597522027,0.078050239,0.546875,0
4.80634E-4,57.768988375,0.598302379,0.077551834,0.546875,0
4.81151E-4,58.009466008,0.598560714,0.077053429,0.546875,0
4.82085E-4,58.250329355,0.599026693,0.076555024,0.578125,0
4.8361E-4,58.540044929,0.599784981,0.075956938,0.578125,0
4.84872E-4,58.782119903,0.600410088,0.075458533,0.578125,0
4.86224E-4,59.024847522,0.601077977,0.074960128,0.578125,0
4.86669E-4,59.268130032,0.601297304,0.074461722,0.578125,0
4.87064E-4,59.511596476,0.601492095,0.073963317,0.578125,0
4.88988E-4,59.755568622,0.602436565,0.073464912,0.59375,0
4.89447E-4,60.000185271,0.602661519,0.072966507,0.59375,0
4.90186E-4,60.294142306,0.603022277,0.072368421,0.59375,0
4.90554E-4,60.53934305,0.603202199,0.071870016,0.59375,0
4.91528E-4,60.784937598,0.603676634,0.071371611,0.59375,0
4.92497E-4,61.031016676,0.604147763,0.070873206,0.59375,0
4.94469E-4,61.277796158,0.605103386,0.070374801,0.59375,0
4.95664E-4,61.525234727,0.605679895,0.069876396,0.59375,0
4.96064E-4,61.773204319,0.605872599,0.06937799,0.59375,0
4.96885E-4,62.021529999,0.606267515,0.068879585,0.59375,0
4.9725E-4,62.270096748,0.606442559,0.06838118,0.59375,0
5.00118E-4,62.519588987,0.607814384,0.067882775,0.59375,0
5.01131E-4,62.769907077,0.608296455,0.06738437,0.59375,0
5.03155E-4,63.02111085,0.609256375,0.066885965,0.59375,0
5.03518E-4,63.272786195,0.60942804,0.06638756,0.59375,0
5.03907E-4,63.524691728,0.609611997,0.065889155,0.59375,0
5.05287E-4,63.777009908,0.610262805,0.06539075,0.59375,0
5.06154E-4,64.029891571,0.610670413,0.064892344,0.59375,0
5.06853E-4,64.283121288,0.610998318,0.064393939,0.59375,0
5.07253E-4,64.536683,0.611185868,0.063895534,0.59375,0
5.07868E-4,64.790522791,0.611473895,0.063397129,0.59375,0
5.08411E-4,65.044620891,0.611727721,0.062898724,0.59375,0
5.09107E-4,65.299012608,0.61205243,0.062400319,0.59375,0
5.10293E-4,65.502941079,0.612604966,0.062001595,0.59375,0
5.11061E-4,65.758304537,0.612961728,0.06150319,0.59375,0
5.11702E-4,66.014044802,0.61325885,0.061004785,0.59375,0
5.12328E-4,66.270070522,0.613548933,0.06050638,0.59375,0
5.13346E-4,66.526461475,0.614019349,0.060007974,0.59375,0
5.14632E-4,66.783441969,0.614612152,0.059509569,0.59375,0
5.15444E-4,67.040943394,0.614985577,0.059011164,0.59375,0
5.16957E-4,67.350702163,0.615679535,0.058413078,0.59375,0
5.17133E-4,67.5058069,0.61576016,0.058114035,0.59375,0
5.17876E-4,67.764610543,0.616099799,0.05761563,0.59375,0
5.18639E-4,68.023733927,0.616448041,0.057117225,0.59375,0
5.19394E-4,68.283208732,0.616791922,0.05661882,0.59375,0
5.20783E-4,68.543364065,0.617422597,0.056120415,0.59375,0
5.21039E-4,68.751747103,0.617538904,0.055721691,0.59375,0
5.21499E-4,69.012387443,0.617747302,0.055223285,0.59375,0
5.2232E-4,69.273334483,0.618118493,0.05472488,0.59375,0
5.22585E-4,69.534572938,0.618238448,0.054226475,0.609375,0
5.23647E-4,69.79621648,0.618717476,0.05372807,0.609375,0
5.24231E-4,70.005823342,0.618980119,0.053329346,0.609375,0
5.25005E-4,70.268118502,0.619328325,0.052830941,0.609375,0
5.25548E-4,70.530821894,0.619571888,0.052332536,0.609375,0
5.26279E-4,70.793750536,0.619899476,0.051834131,0.609375,0
5.26731E-4,71.004392438,0.620101536,0.051435407,0.609375,0
5.27436E-4,71.267989379,0.620416651,0.050937002,0.625,0
5.28281E-4,71.53189586,0.620793598,0.050438596,0.625,0
5.30432E-4,71.796694412,0.621749804,0.049940191,0.625,0
5.31188E-4,72.008983416,0.622084576,0.049541467,0.625,0
5.31825E-4,72.27471952,0.622366529,0.049043062,0.625,0
5.32502E-4,72.540783223,0.622665344,0.048544657,0.625,0
5.32789E-4,72.753865691,0.622791784,0.048145933,0.625,0
5.33544E-4,73.020411235,0.62312464,0.047647528,0.671875,0
5.3469E-4,73.28750288,0.623628358,0.047149123,0.71875,0
5.35091E-4,73.501486279,0.623804159,0.046750399,0.71875,0
5.35831E-4,73.769281211,0.624128517,0.046251994,0.71875,0
5.36118E-4,74.037290665,0.624254186,0.045753589,0.71875,0
5.36986E-4,74.251962458,0.624633573,0.045354864,0.71875,0
5.3761E-4,74.52061693,0.62490593,0.044856459,0.71875,0
5.38362E-4,74.78965599,0.625233285,0.044358054,0.71875,0
5.38898E-4,75.059038515,0.625466511,0.043859649,0.71875,0
5.39255E-4,75.274676057,0.625621525,0.043460925,0.71875,0
5.40109E-4,75.54451381,0.625991955,0.04296252,0.71875,0
5.40652E-4,75.760651696,0.626227164,0.042563796,0.71875,0
5.41524E-4,76.03122468,0.626604417,0.042065391,0.71875,0
5.42299E-4,76.302289443,0.626939086,0.041566986,0.71875,0
5.42945E-4,76.519374911,0.627217441,0.041168262,0.71875,0
5.4344E-4,76.790978534,0.627430664,0.040669856,0.71875,0
5.43865E-4,77.062864789,0.627613117,0.040171451,0.71875,0
5.44654E-4,77.280551755,0.627951838,0.039772727,0.71875,0
5.45934E-4,77.553327114,0.628500262,0.039274322,0.71875,0
5.46144E-4,77.771741533,0.628590123,0.038875598,0.71875,0
5.46917E-4,78.045004372,0.628920295,0.038377193,0.71875,0
5.47372E-4,78.26387298,0.629114358,0.037978469,0.71875,0
5.4866E-4,78.538077972,0.629662307,0.037480064,0.71875,0
5.49108E-4,78.757695262,0.629852751,0.03708134,0.71875,0
5.49719E-4,79.032514996,0.630111949,0.036582935,0.71875,0
5.50298E-4,79.252535051,0.630357411,0.036184211,0.75,0
5.50835E-4,79.527837722,0.630584667,0.035685805,0.75,0
5.513E-4,79.803413409,0.630781051,0.0351874,0.75,0
5.51587E-4,80.024017246,0.630902226,0.034788676,0.75,0
5.52322E-4,80.300033877,0.631212296,0.034290271,0.75,0
5.53006E-4,80.521186536,0.631500182,0.033891547,0.75,0
5.53193E-4,80.797758706,0.631579002,0.033393142,0.75,0
5.53829E-4,81.019198669,0.631846581,0.032994418,0.75,0
5.54763E-4,81.296373142,0.6322384,0.032496013,0.75,0
5.56116E-4,81.518542289,0.632804575,0.032097289,0.75,0
5.56325E-4,81.796668838,0.632891952,0.031598884,0.75,0
5.56795E-4,82.01931422,0.633087854,0.031200159,0.765625,0
5.57008E-4,82.29776117,0.63317658,0.030701754,0.78125,0
5.57221E-4,82.520617649,0.633265633,0.03030303,0.78125,0
5.57702E-4,82.799409062,0.633466123,0.029804625,0.78125,0
5.58136E-4,83.022619604,0.633646675,0.029405901,0.78125,0
5.59256E-4,83.301944937,0.634111802,0.028907496,0.796875,0
5.60018E-4,83.525815137,0.634427589,0.028508772,0.796875,0
5.60717E-4,83.750024283,0.634716742,0.028110048,0.796875,0
5.60977E-4,84.030445439,0.634824352,0.027611643,0.796875,0
5.61223E-4,84.254888652,0.634925982,0.027212919,0.796875,0
5.62744E-4,84.535951795,0.635553013,0.026714514,0.828125,0
5.63043E-4,84.761120686,0.635676159,0.026315789,0.84375,0
5.63742E-4,85.042862709,0.635963553,0.025817384,0.859375,0
5.64516E-4,85.268521187,0.636281167,0.02541866,0.859375,0
5.6503E-4,85.550865583,0.636491786,0.024920255,0.859375,0
5.65329E-4,85.776975754,0.636613937,0.024521531,0.859375,0
5.66302E-4,86.003378097,0.63701155,0.024122807,0.859375,0
5.67193E-4,86.286817197,0.637375138,0.023624402,0.875,0
5.67575E-4,86.513794884,0.637530862,0.023225678,0.875,0
5.68213E-4,86.79776955,0.637790493,0.022727273,0.875,0
5.68369E-4,87.025085734,0.637853873,0.022328549,0.875,0
5.6856E-4,87.252467669,0.637931451,0.021929825,0.875,0
5.69394E-4,87.536893664,0.638269897,0.021431419,0.875,0
5.69455E-4,87.764662191,0.638294433,0.021032695,0.875,0
5.69638E-4,88.04944572,0.638368799,0.02053429,0.875,0
5.70196E-4,88.277419535,0.63859488,0.020135566,0.875,0
5.70754E-4,88.505654723,0.638820668,0.019736842,0.875,0
5.71491E-4,88.791259093,0.639118062,0.019238437,0.875,0
5.71693E-4,89.019900056,0.639199726,0.018839713,0.875,0
5.72193E-4,89.305899824,0.639401388,0.018341308,0.875,0
5.72452E-4,89.534854736,0.639505788,0.017942584,0.875,0
5.726E-4,89.763884616,0.639565092,0.01754386,0.875,0
5.73018E-4,90.050275243,0.639733381,0.017045455,0.875,0
5.73736E-4,90.279627644,0.640022107,0.01664673,0.875,0
5.744E-4,90.509325248,0.640288281,0.016248006,0.875,0
5.75091E-4,90.796762272,0.640565087,0.015749601,0.890625,0
5.75777E-4,91.026972003,0.640839809,0.015350877,0.90625,0
5.76246E-4,91.257381865,0.641027257,0.014952153,0.953125,0
5.77609E-4,91.545839287,0.641570649,0.014453748,0.953125,0
5.78423E-4,91.777143088,0.641894432,0.014055024,0.953125,0
5.79031E-4,92.008695574,0.642135653,0.0136563,0.953125,0
5.79207E-4,92.298264364,0.642205714,0.013157895,0.96875,0
5.79692E-4,92.530078085,0.642397753,0.01265949,0.96875,0
5.80571E-4,92.762132037,0.642745846,0.012360447,1,0
5.81354E-4,93.052629699,0.643055428,0.011862041,1,0
5.82071E-4,93.285294909,0.643338317,0.011463317,1,0
5.82223E-4,93.518165668,0.643398087,0.011064593,1,0
5.82411E-4,93.751098521,0.643472227,0.010665869,1,0
5.83166E-4,94.042486392,0.643769478,0.010167464,1,0
5.8383E-4,94.27595994,0.644030195,0.00976874,1,0
5.84271E-4,94.568050966,0.644203272,0.009270335,1,0
5.84438E-4,94.801788105,0.644268808,0.008871611,1,0
5.85513E-4,95.035882301,0.644689693,0.008472887,1,0
5.85916E-4,95.270196689,0.644847404,0.008074163,1,0
5.86253E-4,95.504645923,0.644979181,0.007675439,1,0
5.87241E-4,95.856656058,0.645364564,0.007077352,1,0
5.87562E-4,96.032876463,0.645489603,0.006778309,1,0
5.87953E-4,96.267979501,0.645641784,0.006379585,1,0
5.89014E-4,96.503431863,0.646054206,0.005980861,1,0
5.89595E-4,96.79815332,0.646279673,0.005482456,1,0
5.90465E-4,97.03424893,0.646616784,0.005083732,1,0
5.90528E-4,97.3295035,0.646641011,0.004585327,1,0
5.90818E-4,97.506720632,0.646753112,0.004286284,1,0
5.91501E-4,97.802328086,0.647017325,0.003787879,1,0
5.92271E-4,98.039191173,0.647314268,0.003389155,1,0
5.92779E-4,98.276207636,0.647509968,0.002990431,1,0
5.92845E-4,98.513336455,0.647535366,0.002591707,1,0
5.93171E-4,98.750572904,0.647660945,0.002192982,1,0
5.94087E-4,99.047427713,0.64801281,0.001694577,1,0
5.94677E-4,99.285234828,0.648239297,0.001295853,1,0
5.95292E-4,99.523222211,0.648474925,0.000897129,1,0
5.95927E-4,99.761467848,0.648717732,0.000498405,1,0
